Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
351,0,-0.010708,-0.059034,0.110342,-838.430969,284.078552,611.838196
352,0,-0.010738,-0.059000,0.110369,-838.430054,284.079132,611.839294
353,0,-0.010707,-0.059101,0.110331,-838.427612,284.084808,611.850281
354,0,-0.010754,-0.058938,0.110341,-838.438660,284.078613,611.843079
355,0,-0.010777,-0.058717,0.110439,-838.459595,284.072784,611.838074
356,0,-0.010723,-0.059132,0.110334,-838.414063,284.084900,611.840210
357,0,-0.010740,-0.059031,0.110394,-838.425110,284.077118,611.830566
358,0,-0.010645,-0.059162,0.110327,-838.414856,284.085297,611.841675
359,0,-0.010667,-0.059139,0.110354,-838.418945,284.087250,611.832947
360,0,-0.010693,-0.059134,0.110407,-838.420898,284.074829,611.842346
361,0,-0.010711,-0.059162,0.110301,-838.410828,284.085968,611.832642
